Elem,Load,Stage,Step,Part,Axial (kN),Shear-y (kN),Shear-z (kN),Torsion (kN·m),Moment-y (kN·m),Moment-z (kN·m)
3211,Summation,058_E_STG_SG08,001(last),J[3211],-28962.76,1.15,230.6,-79.69,-1070.95,-22905.62
3211,Summation,059_F_STG_SG08,002(last),I[3212],-29014.74,1.14,213.23,-80.17,-998.64,-22762.49
3211,Summation,059_F_STG_SG08,002(last),J[3211],-28940.03,1.14,213.23,-80.17,-1106.08,-22856.61
3211,Summation,060_G_STG_SG08,001(last),I[3212],-30175.92,8.86,-227.4,-92.54,-1477.97,-19058.21
3211,Summation,060_G_STG_SG08,001(last),J[3211],-30101.18,8.86,-227.4,-92.54,-1366.91,-19156.12
3211,Summation,061_A_STG_SG09,001(last),I[3212],-29014.74,1.14,213.23,-80.17,-998.64,-22762.49
3211,Summation,061_A_STG_SG09,001(last),J[3211],-28940.03,1.14,213.23,-80.17,-1106.08,-22856.61
3211,Summation,062_B_STG_SG09,001(last),I[3212],-30009.27,-0.2,-203.13,-78.07,-1478.53,-19374.16
3211,Summation,062_B_STG_SG09,001(last),J[3211],-29934.57,-0.2,-203.13,-78.07,-1379.5,-19467.64
3211,Summation,063_C_STG_SG09,001(last),I[3212],-30033.67,2.1,253.25,-84.2,-1103.86,-19347.92
3211,Summation,063_C_STG_SG09,001(last),J[3211],-29958.96,2.1,253.25,-84.2,-1231.14,-19442.52
3211,Summation,064_D_STG_SG09,001(last),I[3212],-29247.42,-3.14,548.57,-75.87,-781.79,-21856.32
3211,Summation,064_D_STG_SG09,001(last),J[3211],-29172.73,-3.14,548.57,-75.87,-1055.52,-21948.35
3211,Summation,065_E_STG_SG09,001(last),I[3212],-36246.94,1.55,209.91,-95.6,-1141.44,-29592.8
3211,Summation,065_E_STG_SG09,001(last),J[3211],-36189.79,1.55,209.91,-95.6,-1247.21,-29718.52
3211,Summation,066_F_STG_SG09,002(last),I[3212],-36161.94,1.57,191.56,-96.01,-1187.53,-29439.5
3211,Summation,066_F_STG_SG09,002(last),J[3211],-36103.69,1.57,191.56,-96.01,-1284.27,-29563.21
3211,Summation,067_G_STG_SG09,001(last),I[3212],-37260.66,11.43,-276.31,-111.18,-1696.51,-25085.84
3211,Summation,067_G_STG_SG09,001(last),J[3211],-37202.35,11.43,-276.31,-111.18,-1562.73,-25214.37
3211,Summation,068_A_STG_SG10,001(last),I[3212],-36161.94,1.57,191.56,-96.01,-1187.53,-29439.5
3211,Summation,068_A_STG_SG10,001(last),J[3211],-36103.69,1.57,191.56,-96.01,-1284.27,-29563.21
3211,Summation,069_B_STG_SG10,001(last),I[3212],-37098,0.26,-249.15,-93.46,-1693.72,-25466.42
3211,Summation,069_B_STG_SG10,001(last),J[3211],-37039.75,0.26,-249.15,-93.46,-1573.32,-25589.49
3211,Summation,070_C_STG_SG10,001(last),I[3212],-37111.75,1.37,-27.33,-96.45,-1513.77,-25446.69
3211,Summation,070_C_STG_SG10,001(last),J[3211],-37053.5,1.37,-27.33,-96.45,-1502.67,-25570.3
3211,Summation,071_D_STG_SG10,001(last),I[3212],-36312.47,-5.81,311.36,-85.41,-1144.87,-28613.95
3211,Summation,071_D_STG_SG10,001(last),J[3211],-36254.26,-5.81,311.36,-85.41,-1300.63,-28734.06
3211,Summation,072_E_STG_SG10,001(last),I[3212],-37120.84,3.34,-74.03,-99.5,-1567.42,-24626.32
3211,Summation,072_E_STG_SG10,001(last),J[3211],-37062.58,3.34,-74.03,-99.5,-1533.3,-24750.9
3211,Summation,073_F_STG_SG10,002(last),I[3212],-37103,3.25,-98.18,-100.16,-1618.5,-24591.25
3211,Summation,073_F_STG_SG10,002(last),J[3211],-37044.5,3.25,-98.18,-100.16,-1572.48,-24715.31
3211,Summation,074_G_STG_SG10,001(last),I[3212],-38397.13,17.9,-715.15,-122.71,-2294.96,-18207.42
3211,Summation,074_G_STG_SG10,001(last),J[3211],-38338.55,17.9,-715.15,-122.71,-1944.96,-18338.63
3211,Summation,075_A_STG_SG11,001(last),I[3212],-37103,3.25,-98.18,-100.16,-1618.5,-24591.25
3211,Summation,075_A_STG_SG11,001(last),J[3211],-37044.5,3.25,-98.18,-100.16,-1572.48,-24715.31
3211,Summation,076_B_STG_SG11,001(last),I[3212],-38198.56,1.52,-676.41,-96.82,-2285.03,-18767.88
3211,Summation,076_B_STG_SG11,001(last),J[3211],-38140.07,1.52,-676.41,-96.82,-1954.12,-18891.1
3211,Summation,077_C_STG_SG11,001(last),I[3212],-38214.31,2.6,-463.59,-99.7,-2112.82,-18737.95
3211,Summation,077_C_STG_SG11,001(last),J[3211],-38155.81,2.6,-463.59,-99.7,-1886.77,-18861.69
3211,Summation,078_D_STG_SG11,001(last),I[3212],-37405.94,-6.56,-80.08,-85.68,-1691.8,-22725.66
3211,Summation,078_D_STG_SG11,001(last),J[3211],-37347.5,-6.56,-80.08,-85.68,-1654.7,-22844.93
3211,Summation,079_E_STG_SG11,001(last),I[3212],-38223.39,4.32,-515.22,-103.18,-2173.04,-17722.93
3211,Summation,079_E_STG_SG11,001(last),J[3211],-38164.89,4.32,-515.22,-103.18,-1921.55,-17847.51
3211,Summation,080_F_STG_SG11,002(last),I[3212],-38211.27,4.11,-548.82,-103.98,-2233.52,-17697.97
3211,Summation,080_F_STG_SG11,002(last),J[3211],-38152.6,4.11,-548.82,-103.98,-1965.46,-17822.13
3211,Summation,081_G_STG_SG11,001(last),I[3212],-39432.83,20.37,-1199.07,-130.13,-2952.67,-10222.1
3211,Summation,081_G_STG_SG11,001(last),J[3211],-39374.08,20.37,-1199.07,-130.13,-2364.23,-10354.2
3211,Summation,082_A_STG_SG12,001(last),I[3212],-38211.27,4.11,-548.82,-103.98,-2233.52,-17697.97
3211,Summation,082_A_STG_SG12,001(last),J[3211],-38152.6,4.11,-548.82,-103.98,-1965.46,-17822.13
3211,Summation,083_B_STG_SG12,001(last),I[3212],-39237.73,2.1,-1155.1,-101.06,-2935.43,-10894.03
3211,Summation,083_B_STG_SG12,001(last),J[3211],-39179.07,2.1,-1155.1,-101.06,-2368.65,-11017.21
3211,Summation,084_C_STG_SG12,001(last),I[3212],-39255.45,3.13,-950.9,-103.9,-2770.56,-10851.34
3211,Summation,084_C_STG_SG12,001(last),J[3211],-39196.79,3.13,-950.9,-103.9,-2304.39,-10975.02
3211,Summation,085_D_STG_SG12,001(last),I[3212],-38438,-7.75,-517.83,-86.38,-2291,-15854.14
3211,Summation,085_D_STG_SG12,001(last),J[3211],-38379.4,-7.75,-517.83,-86.38,-2038.21,-15972.51
3211,Summation,086_E_STG_SG12,001(last),I[3212],-39264.2,5.22,-1001.67,-109.04,-2830.12,-9728.87
3211,Summation,086_E_STG_SG12,001(last),J[3211],-39205.53,5.22,-1001.67,-109.04,-2338.95,-9853.57
3211,Summation,087_F_STG_SG12,002(last),I[3212],-39254.84,4.91,-1043,-110.02,-2898.19,-9708.52
3211,Summation,087_F_STG_SG12,002(last),J[3211],-39196.04,4.91,-1043,-110.02,-2386.63,-9832.82
3211,Summation,088_G_STG_SG12,001(last),I[3212],-40436.03,23.45,-1734.72,-142.41,-3668.96,-951.42
3211,Summation,088_G_STG_SG12,001(last),J[3211],-40377.13,23.45,-1734.72,-142.41,-2816.59,-1084.77
3211,Summation,089_A_STG_SG13,001(last),I[3212],-39254.84,4.91,-1043,-110.02,-2898.19,-9708.52
3211,Summation,089_A_STG_SG13,001(last),J[3211],-39196.04,4.91,-1043,-110.02,-2386.63,-9832.82
3211,Summation,090_B_STG_SG13,001(last),I[3212],-40230.02,2.35,-1686.42,-108.38,-3648.6,-1753.94
3211,Summation,090_B_STG_SG13,001(last),J[3211],-40171.24,2.35,-1686.42,-108.38,-2820.03,-1876.99
3211,Summation,091_C_STG_SG13,001(last),I[3212],-40249.77,3.34,-1490.89,-111.11,-3491.29,-1695.7
3211,Summation,091_C_STG_SG13,001(last),J[3211],-40190.99,3.34,-1490.89,-111.11,-2759.06,-1819.24
3211,Summation,092_D_STG_SG13,001(last),I[3212],-39423.58,-9.64,-1009.31,-88.54,-2954,-7821.05
3211,Summation,092_D_STG_SG13,001(last),J[3211],-39364.87,-9.64,-1009.31,-88.54,-2459.04,-7938.25
3211,Summation,093_E_STG_SG13,001(last),I[3212],-40256.89,4.54,-1540.87,-117.05,-3550.57,-487.58
3211,Summation,093_E_STG_SG13,001(last),J[3211],-40198.1,4.54,-1540.87,-117.05,-2793.72,-611.69
3211,Summation,094_F_STG_SG13,002(last),I[3212],-40249.22,4.12,-1588.86,-118.24,-3625.29,-469.71
3211,Summation,094_F_STG_SG13,002(last),J[3211],-40190.33,4.12,-1588.86,-118.24,-2844.76,-593.42
3211,Summation,095_G_STG_SG13,001(last),I[3212],-41416.63,23.98,-2333.54,-158.19,-4461.04,9803.93
3211,Summation,095_G_STG_SG13,001(last),J[3211],-41357.62,23.98,-2333.54,-158.19,-3313.62,9670.53
3211,Summation,096_A_STG_SG14,001(last),I[3212],-40249.22,4.12,-1588.86,-118.24,-3625.29,-469.71
3211,Summation,096_A_STG_SG14,001(last),J[3211],-40190.33,4.12,-1588.86,-118.24,-2844.76,-593.42
3211,Summation,097_B_STG_SG14,001(last),I[3212],-41205.45,0.46,-2279.74,-119.49,-4434.91,8848.14
3211,Summation,097_B_STG_SG14,001(last),J[3211],-41146.58,0.46,-2279.74,-119.49,-3313.99,8726.22
3211,Summation,098_C_STG_SG14,001(last),I[3212],-41227.2,1.41,-2092.47,-122.19,-4284.74,8924.95
3211,Summation,098_C_STG_SG14,001(last),J[3211],-41168.32,1.41,-2092.47,-122.19,-3256.09,8802.57
3211,Summation,099_D_STG_SG14,001(last),I[3212],-40393.9,-12.78,-1563.33,-93.64,-3690.13,1591.41
3211,Summation,099_D_STG_SG14,001(last),J[3211],-40335.1,-12.78,-1563.33,-93.64,-2922.19,1475.95
3211,Summation,100_E_STG_SG14,001(last),I[3212],-41230.88,1.65,-2141.95,-128.9,-4344.61,10218.72
3211,Summation,100_E_STG_SG14,001(last),J[3211],-41172,1.65,-2141.95,-128.9,-3291.59,10096.22
3211,Summation,101_F_STG_SG14,002(last),I[3212],-41224.35,1.1,-2195.91,-130.39,-4425.45,10235.33
3211,Summation,101_F_STG_SG14,002(last),J[3211],-41165.38,1.1,-2195.91,-130.39,-3345.81,10113.28
3211,Summation,102_G_STG_SG14,001(last),I[3212],-42383.15,21.07,-2997.01,-179.21,-5331.58,22179.96
3211,Summation,102_G_STG_SG14,001(last),J[3211],-42324.08,21.07,-2997.01,-179.21,-3857.24,22048.16
3211,Summation,103_A_STG_SG15,001(last),I[3212],-41224.35,1.1,-2195.91,-130.39,-4425.45,10235.33
3211,Summation,103_A_STG_SG15,001(last),J[3211],-41165.38,1.1,-2195.91,-130.39,-3345.81,10113.28
3211,Summation,104_B_STG_SG15,001(last),I[3212],-42185,-4.41,-2938.43,-137.21,-5296.98,21073.82
3211,Summation,104_B_STG_SG15,001(last),J[3211],-42126.07,-4.41,-2938.43,-137.21,-3851.5,20954.46
3211,Summation,105_C_STG_SG15,001(last),I[3212],-42208.8,-3.51,-2759.51,-139.82,-5154.2,21172.43
3211,Summation,105_C_STG_SG15,001(last),J[3211],-42149.87,-3.51,-2759.51,-139.82,-3796.89,21052.64
3211,Summation,106_D_STG_SG15,001(last),I[3212],-41371.84,-17.95,-2183.49,-104.66,-4501.84,12545.07
3211,Summation,106_D_STG_SG15,001(last),J[3211],-41312.98,-17.95,-2183.49,-104.66,-3428.33,12432.32
3211,Summation,107_E_STG_SG15,001(last),I[3212],-42208.69,-3.66,-2798.41,-146.97,-5202.12,22279
3211,Summation,107_E_STG_SG15,001(last),J[3211],-42149.76,-3.66,-2798.41,-146.97,-3825.64,22159.27
3211,Summation,108_F_STG_SG15,002(last),I[3212],-42202.98,-4.36,-2857.64,-148.86,-5288.47,22295.22
3211,Summation,108_F_STG_SG15,002(last),J[3211],-42143.97,-4.36,-2857.64,-148.86,-3882.77,22175.99
3211,Summation,109_G_STG_SG15,001(last),I[3212],-42549.26,1.55,-3112.09,-166.36,-5578.24,26323.01
3211,Summation,109_G_STG_SG15,001(last),J[3211],-42490.22,1.55,-3112.09,-166.36,-4047.18,26200.9
3211,Summation,110_A_STG_SGCL,001(last),I[3212],-42202.98,-4.36,-2857.64,-148.86,-5288.47,22295.22
3211,Summation,110_A_STG_SGCL,001(last),J[3211],-42143.97,-4.36,-2857.64,-148.86,-3882.77,22175.99
3211,Summation,111_B_STG_SGCL,001(last),I[3212],-43461.78,-207.12,-3096.85,36.1,-5477.55,22129.13
3211,Summation,111_B_STG_SGCL,001(last),J[3211],-43403.92,-207.12,-3096.85,36.1,-3954,22108.88
3211,Summation,112_C_STG_SGCL,001(last),I[3212],-44544.05,4466.7,-148.06,-4351.23,142.96,28444.96
3211,Summation,112_C_STG_SGCL,001(last),J[3211],-44459.57,4466.7,-148.06,-4351.23,213.7,26143.18
3211,Summation,113_D_STG_SGCL,001(last),I[3212],-41899.52,4977.85,362.57,-4833.14,516.5,28671.85
3211,Summation,113_D_STG_SGCL,001(last),J[3211],-41812.16,4977.85,362.57,-4833.14,335.64,26120.51
3211,Summation,114_G_STG_SGCL,002(last),I[3212],-42915.45,5743.59,662.82,-5820.89,1287.66,31282.6
3211,Summation,114_G_STG_SGCL,002(last),J[3211],-42823.68,5743.59,662.82,-5820.89,958.88,28357.56
3211,Summation,115_C_STG_SGALL,001(last),I[3212],-45410.49,7480.04,2119.84,-7675.81,3904.04,37366.35
3211,Summation,115_C_STG_SGALL,001(last),J[3211],-45308.88,7480.04,2119.84,-7675.81,2857.35,33593.54
3211,Summation,116_G_STG_SGALL,002(last),I[3212],-45697.09,7585.11,2152.52,-7853.61,4017.17,37703.15
3211,Summation,116_G_STG_SGALL,002(last),J[3211],-45594.88,7585.11,2152.52,-7853.61,2954.37,33879.06
3211,Summation,117_B_STG_BARRIER,001(last),I[3212],-48128.45,7201.83,1556.32,-7480.03,3382.43,38485.81
3211,Summation,117_B_STG_BARRIER,001(last),J[3211],-48028.4,7201.83,1556.32,-7480.03,2613.39,34848.87
3211,Summation,118_G_STG_BARRIER,002(last),I[3212],-48289.96,7291.82,1582.15,-7607.3,3470.39,38956.96
3211,Summation,118_G_STG_BARRIER,002(last),J[3211],-48189.39,7291.82,1582.15,-7607.3,2688.63,35276.1
3211,Summation,119_B_STG_ASPAL,001(last),I[3212],-49269.7,7137.79,1342.1,-7457.04,3215.1,39261.85
3211,Summation,119_B_STG_ASPAL,001(last),J[3211],-49170,7137.79,1342.1,-7457.04,2551.61,35656.2
3211,Summation,120_G_STG_ASPAL,002(last),I[3212],-49404.7,7215.3,1366.89,-7568.59,3292.86,39666.94
3211,Summation,120_G_STG_ASPAL,002(last),J[3211],-49304.55,7215.3,1366.89,-7568.59,2617.16,36023.47
3212,Summation,001_B_STG_SGPT,001(last),I[3213],-4475.63,-0.03,-2.03,-0.08,8.41,-73.16
3212,Summation,001_B_STG_SGPT,001(last),J[3212],-4358.6,-0.03,-2.03,-0.08,9.43,-73.15
3212,Summation,002_C_STG_SGPT,001(last),I[3213],-4479.86,1.81,367.62,-6.98,456.22,-78.22
3212,Summation,002_C_STG_SGPT,001(last),J[3212],-4362.83,1.81,367.62,-6.98,272.41,-79.13
3212,Summation,003_E_STG_SGPT,001(last),I[3213],-5251.7,2.1,333.26,-7.49,418.55,6.53
3212,Summation,003_E_STG_SGPT,001(last),J[3212],-5134.66,2.1,333.26,-7.49,251.92,5.48
3212,Summation,003_F_STG_SGPT,002(last),I[3213],-5254.55,1.63,274.63,-11.29,87.22,2.18
3212,Summation,003_F_STG_SGPT,002(last),J[3212],-5137.52,1.63,274.63,-11.29,-50.09,1.36
3212,Summation,004_G_STG_SGPT,001(last),I[3213],-6468.01,2.08,220.6,-12.09,27.99,135.43
3212,Summation,004_G_STG_SGPT,001(last),J[3212],-6350.98,2.08,220.6,-12.09,-82.31,134.38
3212,Summation,005_A_STG_SG01,001(last),I[3213],-5254.55,1.63,274.63,-11.29,87.22,2.18
3212,Summation,005_A_STG_SG01,001(last),J[3212],-5137.52,1.63,274.63,-11.29,-50.09,1.36
3212,Summation,006_B_STG_SG01,001(last),I[3213],-6317.32,1.3,207.85,-11.38,-18.86,139.96
3212,Summation,006_B_STG_SG01,001(last),J[3212],-6200.28,1.3,207.85,-11.38,-122.79,139.31
3212,Summation,007_C_STG_SG01,001(last),I[3213],-6320.29,2.3,408.79,-14.95,229.28,137.43
3212,Summation,007_C_STG_SG01,001(last),J[3212],-6203.25,2.3,408.79,-14.95,24.89,136.28
3212,Summation,008_D_STG_SG01,001(last),I[3213],-5548.45,2.02,442.98,-14.44,266.75,52.64
3212,Summation,008_D_STG_SG01,001(last),J[3212],-5431.42,2.02,442.98,-14.44,45.26,51.63
3212,Summation,009_E_STG_SG01,001(last),I[3213],-6319.27,2.39,380.86,-15.26,182.79,247.61
3212,Summation,009_E_STG_SG01,001(last),J[3212],-6202.24,2.39,380.86,-15.26,-7.65,246.42
3212,Summation,010_F_STG_SG01,002(last),I[3213],-6319.71,2.31,370.19,-15.88,131.13,247.05
3212,Summation,010_F_STG_SG01,002(last),J[3212],-6202.67,2.31,370.19,-15.88,-53.97,245.89
3212,Summation,011_G_STG_SG01,001(last),I[3213],-7465.65,2.86,277.84,-17.1,6.3,536.9
3212,Summation,011_G_STG_SG01,001(last),J[3212],-7348.61,2.86,277.84,-17.1,-132.63,535.47
3212,Summation,012_A_STG_SG02,001(last),I[3213],-6319.71,2.31,370.19,-15.88,131.13,247.05
3212,Summation,012_A_STG_SG02,001(last),J[3212],-6202.67,2.31,370.19,-15.88,-53.97,245.89
3212,Summation,013_B_STG_SG02,001(last),I[3213],-7324.02,1.83,270.23,-15.96,-30.01,525.93
3212,Summation,013_B_STG_SG02,001(last),J[3212],-7206.99,1.83,270.23,-15.96,-165.13,525.02
3212,Summation,014_C_STG_SG02,001(last),I[3213],-7327.92,2.84,473.62,-19.58,221.14,523.63
3212,Summation,014_C_STG_SG02,001(last),J[3212],-7210.89,2.84,473.62,-19.58,-15.67,522.21
3212,Summation,015_D_STG_SG02,001(last),I[3213],-6557.11,2.47,535.48,-18.78,304.78,328.62
3212,Summation,015_D_STG_SG02,001(last),J[3212],-6440.08,2.47,535.48,-18.78,37.05,327.39
3212,Summation,016_E_STG_SG02,001(last),I[3213],-7327.66,2.99,446.13,-20.03,175.68,664.46
3212,Summation,016_E_STG_SG02,001(last),J[3212],-7210.63,2.99,446.13,-20.03,-47.39,662.97
3212,Summation,017_F_STG_SG02,002(last),I[3213],-7327.98,2.93,439.92,-20.66,139.58,664.09
3212,Summation,017_F_STG_SG02,002(last),J[3212],-7210.95,2.93,439.92,-20.66,-80.38,662.62
3212,Summation,018_G_STG_SG02,001(last),I[3213],-8411.28,3.66,314.31,-22.43,-41.93,1136.24
3212,Summation,018_G_STG_SG02,001(last),J[3212],-8294.25,3.66,314.31,-22.43,-199.09,1134.41
3212,Summation,019_A_STG_SG03,001(last),I[3213],-7327.98,2.93,439.92,-20.66,139.58,664.09
3212,Summation,019_A_STG_SG03,001(last),J[3212],-7210.95,2.93,439.92,-20.66,-80.38,662.62
3212,Summation,020_B_STG_SG03,001(last),I[3213],-8276.43,2.33,310.79,-20.67,-70.18,1107.65
3212,Summation,020_B_STG_SG03,001(last),J[3212],-8159.4,2.33,310.79,-20.67,-225.58,1106.48
3212,Summation,021_C_STG_SG03,001(last),I[3213],-8281.42,3.22,491.35,-24.41,143.11,1105.89
3212,Summation,021_C_STG_SG03,001(last),J[3212],-8164.39,3.22,491.35,-24.41,-102.56,1104.27
3212,Summation,022_D_STG_SG03,001(last),I[3213],-7510.87,2.7,580.41,-23.15,271.88,769.99
3212,Summation,022_D_STG_SG03,001(last),J[3212],-7393.84,2.7,580.41,-23.15,-18.32,768.64
3212,Summation,023_E_STG_SG03,001(last),I[3213],-8281.38,3.56,461.33,-25.01,93.56,1295.5
3212,Summation,023_E_STG_SG03,001(last),J[3212],-8164.34,3.56,461.33,-25.01,-137.1,1293.72
3212,Summation,024_F_STG_SG03,002(last),I[3213],-8281.68,3.49,454.15,-25.69,57.76,1295.21
3212,Summation,024_F_STG_SG03,002(last),J[3212],-8164.65,3.49,454.15,-25.69,-169.31,1293.47
3212,Summation,025_G_STG_SG03,001(last),I[3213],-9504.6,4.85,265.14,-28.63,-225.26,2129.28
3212,Summation,025_G_STG_SG03,001(last),J[3212],-9387.57,4.85,265.14,-28.63,-357.83,2126.85
3212,Summation,026_A_STG_SG04,001(last),I[3213],-8281.68,3.49,454.15,-25.69,57.76,1295.21
3212,Summation,026_A_STG_SG04,001(last),J[3212],-8164.65,3.49,454.15,-25.69,-169.31,1293.47
3212,Summation,027_B_STG_SG04,001(last),I[3213],-9352.32,2.64,265.64,-25.57,-249.81,2072.52
3212,Summation,027_B_STG_SG04,001(last),J[3212],-9235.28,2.64,265.64,-25.57,-382.63,2071.2
3212,Summation,028_C_STG_SG04,001(last),I[3213],-9358.43,3.53,443.75,-29.26,-39.51,2071.61
3212,Summation,028_C_STG_SG04,001(last),J[3212],-9241.4,3.53,443.75,-29.26,-261.38,2069.84
3212,Summation,029_D_STG_SG04,001(last),I[3213],-8587.93,2.66,562.46,-27.42,138.38,1546.04
3212,Summation,029_D_STG_SG04,001(last),J[3212],-8470.89,2.66,562.46,-27.42,-142.86,1544.71
3212,Summation,030_E_STG_SG04,001(last),I[3213],-9358.27,3.98,411.12,-29.94,-93.51,2321.62
3212,Summation,030_E_STG_SG04,001(last),J[3212],-9241.23,3.98,411.12,-29.94,-299.07,2319.63
3212,Summation,031_F_STG_SG04,002(last),I[3213],-9358.6,3.88,399.96,-30.69,-135.77,2321.39
3212,Summation,031_F_STG_SG04,002(last),J[3212],-9241.56,3.88,399.96,-30.69,-335.75,2319.45
3212,Summation,032_G_STG_SG04,001(last),I[3213],-10502.7,5.82,175.18,-34.44,-480.16,3473.27
3212,Summation,032_G_STG_SG04,001(last),J[3212],-10385.67,5.82,175.18,-34.44,-567.75,3470.36
3212,Summation,033_A_STG_SG05,001(last),I[3213],-9358.6,3.88,399.96,-30.69,-135.77,2321.39
3212,Summation,033_A_STG_SG05,001(last),J[3212],-9241.56,3.88,399.96,-30.69,-335.75,2319.45
3212,Summation,034_B_STG_SG05,001(last),I[3213],-10361.08,2.94,179.89,-30.36,-496.11,3387.62
3212,Summation,034_B_STG_SG05,001(last),J[3212],-10244.05,2.94,179.89,-30.36,-586.05,3386.15
3212,Summation,035_C_STG_SG05,001(last),I[3213],-10367.87,4.16,422.19,-33.85,-178.11,3387.66
3212,Summation,035_C_STG_SG05,001(last),J[3212],-10250.83,4.16,422.19,-33.85,-389.2,3385.58
3212,Summation,036_D_STG_SG05,001(last),I[3213],-9597.53,2.85,572.75,-31.35,52.75,2612.03
3212,Summation,036_D_STG_SG05,001(last),J[3212],-9480.49,2.85,572.75,-31.35,-233.63,2610.61
3212,Summation,037_E_STG_SG05,001(last),I[3213],-10367.78,4.85,387.12,-34.84,-236.16,3708.18
3212,Summation,037_E_STG_SG05,001(last),J[3212],-10250.75,4.85,387.12,-34.84,-429.72,3705.75
3212,Summation,038_F_STG_SG05,002(last),I[3213],-10368.12,4.73,374.42,-35.64,-280.55,3708.03
3212,Summation,038_F_STG_SG05,002(last),J[3212],-10251.08,4.73,374.42,-35.64,-467.76,3705.67
3212,Summation,039_G_STG_SG05,001(last),I[3213],-11611.23,7.96,74.84,-41.27,-746.82,5477.11
3212,Summation,039_G_STG_SG05,001(last),J[3212],-11494.2,7.96,74.84,-41.27,-784.24,5473.14
3212,Summation,040_A_STG_SG06,001(last),I[3213],-10368.12,4.73,374.42,-35.64,-280.55,3708.03
3212,Summation,040_A_STG_SG06,001(last),J[3212],-10251.08,4.73,374.42,-35.64,-467.76,3705.67
3212,Summation,041_B_STG_SG06,001(last),I[3213],-11455.96,3.56,85.16,-34.96,-755.78,5339.23
3212,Summation,041_B_STG_SG06,001(last),J[3212],-11338.93,3.56,85.16,-34.96,-798.36,5337.45
3212,Summation,042_C_STG_SG06,001(last),I[3213],-11463.96,4.84,337.02,-38.37,-419.73,5341.23
3212,Summation,042_C_STG_SG06,001(last),J[3212],-11346.93,4.84,337.02,-38.37,-588.24,5338.81
3212,Summation,043_D_STG_SG06,001(last),I[3213],-10693.71,2.84,521.59,-34.88,-132.23,4245.03
3212,Summation,043_D_STG_SG06,001(last),J[3212],-10576.68,2.84,521.59,-34.88,-393.02,4243.61
3212,Summation,044_E_STG_SG06,001(last),I[3213],-11464.49,5.66,299.92,-39.69,-480.91,5744.01
3212,Summation,044_E_STG_SG06,001(last),J[3212],-11347.46,5.66,299.92,-39.69,-630.86,5741.18
3212,Summation,045_F_STG_SG06,002(last),I[3213],-11464.84,5.52,283.65,-40.54,-530.53,5743.97
3212,Summation,045_F_STG_SG06,002(last),J[3212],-11347.81,5.52,283.65,-40.54,-672.35,5741.21
3212,Summation,046_G_STG_SG06,001(last),I[3213],-12618.69,9.74,-48.19,-47.74,-1052.5,7987.95
3212,Summation,046_G_STG_SG06,001(last),J[3212],-12501.65,9.74,-48.19,-47.74,-1028.4,7983.08
3212,Summation,047_A_STG_SG07,001(last),I[3213],-11464.84,5.52,283.65,-40.54,-530.53,5743.97
3212,Summation,047_A_STG_SG07,001(last),J[3212],-11347.81,5.52,283.65,-40.54,-672.35,5741.21
3212,Summation,048_B_STG_SG07,001(last),I[3213],-12468.15,4.32,-33.99,-39.49,-1054.59,7805.11
3212,Summation,048_B_STG_SG07,001(last),J[3212],-12351.12,4.32,-33.99,-39.49,-1037.59,7802.95
3212,Summation,049_C_STG_SG07,001(last),I[3213],-12486.82,6.77,451.26,-46.11,-407.41,7814.67
3212,Summation,049_C_STG_SG07,001(last),J[3212],-12369.79,6.77,451.26,-46.11,-633.04,7811.28
3212,Summation,050_D_STG_SG07,001(last),I[3213],-11716.05,3.94,670.52,-41.33,-61.95,6315.55
3212,Summation,050_D_STG_SG07,001(last),J[3212],-11599.02,3.94,670.52,-41.33,-397.21,6313.58
3212,Summation,051_E_STG_SG07,001(last),I[3213],-28333.87,-0.24,412.25,-75.85,-438.46,-26156.16
3212,Summation,051_E_STG_SG07,001(last),J[3212],-28261.93,-0.24,412.25,-75.85,-644.59,-26255.64
3212,Summation,052_F_STG_SG07,002(last),I[3213],-28154.44,-0.07,399.37,-75.82,-485.02,-25768.63
3212,Summation,052_F_STG_SG07,002(last),J[3212],-28080.14,-0.07,399.37,-75.82,-684.76,-25863.07
3212,Summation,053_G_STG_SG07,001(last),I[3213],-29241.32,5.3,37.64,-84.86,-1054.14,-23040.83
3212,Summation,053_G_STG_SG07,001(last),J[3212],-29167.01,5.3,37.64,-84.86,-1074.51,-23137.9
3212,Summation,054_A_STG_SG08,001(last),I[3213],-28154.44,-0.07,399.37,-75.82,-485.02,-25768.63
3212,Summation,054_A_STG_SG08,001(last),J[3212],-28080.14,-0.07,399.37,-75.82,-684.76,-25863.07
3212,Summation,055_B_STG_SG08,001(last),I[3213],-29095.57,-1.29,55.65,-74.58,-1049.19,-23274.61
3212,Summation,055_B_STG_SG08,001(last),J[3212],-29021.29,-1.29,55.65,-74.58,-1078.49,-23368.45
3212,Summation,056_C_STG_SG08,001(last),I[3213],-29106.37,-0.22,270.13,-77.76,-773.87,-23266.01
3212,Summation,056_C_STG_SG08,001(last),J[3212],-29032.08,-0.22,270.13,-77.76,-909.52,-23360.37
3212,Summation,057_D_STG_SG08,001(last),I[3213],-28325.19,-4.08,528.96,-71.31,-366.31,-25226.63
3212,Summation,057_D_STG_SG08,001(last),J[3212],-28250.92,-4.08,528.96,-71.31,-630.32,-25319.1
